date,country,school,workplace,events,transport,campaigns,movement,immigration,fiscal,monetary,healthcare,vaccines,testing,tracing,stringency
2020-02-27,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-02-28,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-02-29,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-03-01,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-03-02,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-03-03,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-03-04,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-03-05,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-03-06,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-03-07,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-03-08,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-03-09,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-03-10,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-03-11,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-03-12,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-03-13,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-03-14,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-03-15,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-03-16,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-03-17,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-03-18,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-03-19,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-03-20,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-03-21,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-03-22,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.5,0.0,0.0,0.0,0.0,0.0
2020-03-23,Malawi,2.0,2.0,2.0,,0.0,2.0,1.0,20000000.0,13.5,0.0,0.0,0.0,0.0,42.86
2020-03-24,Malawi,2.0,2.0,2.0,,0.0,2.0,1.0,20000000.0,13.5,0.0,0.0,0.0,0.0,42.86
2020-03-25,Malawi,2.0,2.0,2.0,,0.0,2.0,1.0,20000000.0,13.5,0.0,0.0,0.0,0.0,42.86
2020-03-26,Malawi,2.0,2.0,2.0,,0.0,2.0,1.0,20000000.0,13.5,0.0,0.0,0.0,0.0,42.86
2020-03-27,Malawi,2.0,2.0,2.0,,0.0,2.0,1.0,20000000.0,13.5,0.0,0.0,0.0,0.0,42.86
2020-03-28,Malawi,2.0,2.0,2.0,,0.0,2.0,1.0,20000000.0,13.5,0.0,0.0,0.0,0.0,42.86
2020-03-29,Malawi,2.0,2.0,2.0,,0.0,2.0,1.0,20000000.0,13.5,0.0,0.0,0.0,0.0,42.86
2020-03-30,Malawi,2.0,2.0,2.0,,0.0,2.0,1.0,20000000.0,13.5,0.0,0.0,0.0,0.0,42.86
2020-03-31,Malawi,2.0,2.0,2.0,,0.0,2.0,1.0,20000000.0,13.5,0.0,0.0,0.0,0.0,42.86
2020-04-01,Malawi,2.0,2.0,2.0,0.0,1.0,2.0,3.0,20000000.0,13.5,0.0,0.0,0.0,0.0,59.52
2020-04-02,Malawi,2.0,2.0,2.0,0.0,1.0,2.0,3.0,20000000.0,13.5,0.0,0.0,0.0,0.0,59.52
2020-04-03,Malawi,2.0,2.0,2.0,0.0,1.0,2.0,3.0,20000000.0,13.5,0.0,0.0,0.0,0.0,59.52
2020-04-04,Malawi,2.0,2.0,2.0,0.0,1.0,2.0,3.0,20000000.0,13.5,0.0,0.0,0.0,0.0,59.52
2020-04-05,Malawi,2.0,2.0,2.0,0.0,1.0,2.0,3.0,20000000.0,13.5,0.0,0.0,0.0,0.0,59.52
2020-04-06,Malawi,2.0,2.0,2.0,0.0,1.0,2.0,3.0,20000000.0,13.5,0.0,0.0,0.0,0.0,59.52
2020-01-01,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
2020-01-02,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
2020-01-03,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
2020-01-04,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
2020-01-05,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
2020-01-06,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
2020-01-07,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
2020-01-08,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
2020-01-09,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
2020-01-10,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
2020-01-11,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
2020-01-12,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
2020-01-13,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
2020-01-14,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
2020-01-15,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0
2020-01-16,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,14.29
2020-01-17,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,14.29
2020-01-18,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,14.29
2020-01-19,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,14.29
2020-01-20,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,14.29
2020-01-21,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,14.29
2020-01-22,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.75,0.0,0.0,,0.0,14.29
2020-01-23,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.75,0.0,0.0,,0.0,14.29
2020-01-24,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.75,0.0,0.0,,2.0,14.29
2020-01-25,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.75,0.0,0.0,,2.0,14.29
2020-01-26,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.75,0.0,0.0,,,14.29
2020-01-27,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.75,0.0,0.0,,,14.29
2020-01-28,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.75,0.0,0.0,,,14.29
2020-01-29,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.75,0.0,0.0,,,14.29
2020-01-30,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-01-31,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-01,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-02,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-03,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-04,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-05,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-06,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-07,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-08,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-09,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-10,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-11,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-12,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-13,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-14,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-15,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-16,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-17,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-18,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-19,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-20,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-21,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-22,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-23,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-24,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-25,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,,28.57
2020-02-26,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,,1.0,28.57
2020-02-27,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4500000000.0,2.75,34000000.0,0.0,1.0,1.0,28.57
2020-02-28,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,1.0,1.0,28.57
2020-02-29,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,1.0,1.0,28.57
2020-03-01,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,1.0,1.0,28.57
2020-03-02,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.75,0.0,0.0,1.0,1.0,28.57
2020-03-03,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,28.57
2020-03-04,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,28.57
2020-03-05,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,28.57
2020-03-06,Malaysia,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,28.57
2020-03-07,Malaysia,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,33.33
2020-03-08,Malaysia,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,33.33
2020-03-09,Malaysia,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,33.33
2020-03-10,Malaysia,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,33.33
2020-03-11,Malaysia,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,33.33
2020-03-12,Malaysia,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,42.86
2020-03-13,Malaysia,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,42.86
2020-03-14,Malaysia,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,42.86
2020-03-15,Malaysia,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,42.86
2020-03-16,Malaysia,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,42.86
2020-03-17,Malaysia,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,42.86
2020-03-18,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,85.71
2020-03-19,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,85.71
2020-03-20,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,85.71
2020-03-21,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,85.71
2020-03-22,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,85.71
2020-03-23,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,85.71
2020-03-24,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,85.71
2020-03-25,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,85.71
2020-03-26,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,85.71
2020-03-27,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,57800000000.0,2.5,343773888.0,0.0,1.0,1.0,85.71
2020-03-28,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,85.71
2020-03-29,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,85.71
2020-03-30,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,85.71
2020-03-31,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,85.71
2020-04-01,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,85.71
2020-04-02,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,85.71
2020-04-03,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,85.71
2020-04-04,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,85.71
2020-04-05,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,85.71
2020-04-06,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,2.5,0.0,0.0,1.0,1.0,85.71
2020-04-07,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,,2.5,,,,,85.71
2020-04-08,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,,2.5,,,,,85.71
2020-04-09,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,,2.5,,,,,85.71
2020-04-10,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,,2.5,,,,,85.71
2020-04-11,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,,,,,,,85.71
2020-04-12,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,,,,,,,85.71
2020-04-13,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,,,,,,,85.71
2020-04-14,Malaysia,2.0,2.0,2.0,0.0,1.0,2.0,3.0,,,,,,,85.71
2020-01-01,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-02,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-04,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-05,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-06,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-07,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-08,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-09,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-10,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-11,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-12,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-13,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-14,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-15,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-16,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-17,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-18,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-19,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-20,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-21,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-25,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-26,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-27,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-28,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-29,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-30,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,Nigeria,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,14.29
2020-02-29,Nigeria,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,14.29
2020-03-01,Nigeria,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,14.29
2020-03-02,Nigeria,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,14.29
2020-03-03,Nigeria,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,14.29
2020-03-04,Nigeria,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,14.29
