,country,school,workplace,events,transport,campaigns,movement,immigration,gatherings,at_home,testing,tracing,income,relief,fiscal,intl_aid,healthcare,vaccines,stringency_raw,stringency
2020-02-21,Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-22,Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-23,Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-24,Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-25,Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-26,Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-27,Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-28,Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-29,Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-03-01,Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-03-02,Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-03-03,Congo,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-03-04,Congo,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-03-05,Congo,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-03-06,Congo,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-03-07,Congo,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-03-08,Congo,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-03-09,Congo,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-03-10,Congo,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-03-11,Congo,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-03-12,Congo,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-03-13,Congo,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-03-14,Congo,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,,,,,,,5.56,5.56
2020-03-15,Congo,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,,,,,,,11.11,11.11
2020-03-16,Congo,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,,,,,,,11.11,11.11
2020-03-17,Congo,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,,,,,,,11.11,11.11
2020-03-18,Congo,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,,,,,,,11.11,11.11
2020-03-19,Congo,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,,,,,,,11.11,11.11
2020-03-20,Congo,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,,,,,,,11.11,11.11
2020-03-21,Congo,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,,,,,,,16.67,16.67
2020-03-22,Congo,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,,,,,,,16.67,16.67
2020-03-23,Congo,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,,,,,,,16.67,16.67
2020-03-24,Congo,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,,,,,,,16.67,16.67
2020-03-25,Congo,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,,,,,,,16.67,16.67
2020-03-26,Congo,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,,,,,,,16.67,16.67
2020-03-27,Congo,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,,,,,,,16.67,16.67
2020-03-28,Congo,3.0,3.0,2.0,0.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,,,,,,,80.56,80.56
2020-03-29,Congo,3.0,3.0,2.0,0.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,,,,,,,80.56,80.56
2020-03-30,Congo,3.0,3.0,2.0,0.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,,,,,,,86.11,86.11
2020-03-31,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,6632650000.0,,,,97.22,97.22
2020-04-01,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-02,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-03,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-04,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-05,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-06,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-07,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-08,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-09,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-10,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-11,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-12,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-13,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-14,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-15,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-16,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-17,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-18,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-19,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-20,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-21,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-22,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-23,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,157525.0,,97.22,97.22
2020-04-24,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,209931.0,,97.22,97.22
2020-04-25,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-26,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-27,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-28,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-29,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-04-30,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,16530.0,,97.22,97.22
2020-05-01,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-05-02,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-05-03,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-05-04,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-05-05,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,18844.0,,97.22,97.22
2020-05-06,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-05-07,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,120331.0,,97.22,97.22
2020-05-08,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-05-09,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-05-10,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-05-11,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-05-12,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-05-13,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-05-14,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-05-15,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-05-16,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-05-17,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-05-18,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-05-19,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-05-20,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-05-21,Congo,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,97.22,97.22
2020-05-22,Congo,,,,,,,,,,,,,,,,,,,97.22
2020-05-23,Congo,,,,,,,,,,,,,,,,,,,97.22
2020-05-24,Congo,,,,,,,,,,,,,,,,,,,97.22
2020-05-25,Congo,,,,,,,,,,,,,,,,,,,97.22
2020-05-26,Congo,,,,,,,,,,,,,,,,,,,97.22
2020-05-27,Congo,,,,,,,,,,,,,,,,,,,97.22
2020-01-01,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-02,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-03,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-04,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-05,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-06,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-07,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-08,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-09,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-10,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-11,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-12,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-13,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-14,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-15,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-16,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-17,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-18,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-19,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-20,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-21,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-01-22,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-01-23,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-01-24,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-01-25,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-01-26,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-01-27,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-01-28,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-01-29,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-01-30,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-01-31,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,8.33,8.33
2020-02-01,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,8.33,8.33
2020-02-02,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,8.33,8.33
2020-02-03,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,8.33,8.33
2020-02-04,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,8.33,8.33
2020-02-05,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,8.33,8.33
2020-02-06,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,8.33,8.33
2020-02-07,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,8.33,8.33
2020-02-08,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,8.33,8.33
2020-02-09,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,8.33,8.33
2020-02-10,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,8.33,8.33
2020-02-11,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,8.33,8.33
2020-02-12,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,8.33,8.33
2020-02-13,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,8.33,8.33
2020-02-14,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,8.33,8.33
2020-02-15,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,8.33,8.33
2020-02-16,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,8.33,8.33
2020-02-17,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,8.33,8.33
2020-02-18,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,8.33,8.33
2020-02-19,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,8.33,8.33
2020-02-20,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,8.33,8.33
2020-02-21,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,8.33,8.33
2020-02-22,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,8.33,8.33
2020-02-23,Colombia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,8.33,8.33
2020-02-24,Colombia,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,12.04,12.04
2020-02-25,Colombia,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,12.04,12.04
2020-02-26,Colombia,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,12.04,12.04
2020-02-27,Colombia,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,12.04,12.04
2020-02-28,Colombia,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,12.04,12.04
2020-02-29,Colombia,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,12.04,12.04
2020-03-01,Colombia,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,12.04,12.04
2020-03-02,Colombia,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,12.04,12.04
2020-03-03,Colombia,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,12.04,12.04
2020-03-04,Colombia,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,12.04,12.04
2020-03-05,Colombia,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,12.04,12.04
2020-03-06,Colombia,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,12.04,12.04
2020-03-07,Colombia,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,12.04,12.04
2020-03-08,Colombia,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,12.04,12.04
2020-03-09,Colombia,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,14.81,14.81
2020-03-10,Colombia,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,14.81,14.81
2020-03-11,Colombia,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,14.81,14.81
2020-03-12,Colombia,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,,,,,,,34.26,34.26
2020-03-13,Colombia,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,,,,,,,34.26,34.26
2020-03-14,Colombia,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,,,,,,,34.26,34.26
2020-03-15,Colombia,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,,,,,,,34.26,34.26
2020-03-16,Colombia,3.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,,,,,,,45.37,45.37
2020-03-17,Colombia,3.0,1.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,2.0,0.0,,2.0,,,,,50.93,50.93
2020-03-18,Colombia,3.0,1.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,2.0,0.0,,2.0,,,,,50.93,50.93
2020-03-19,Colombia,3.0,1.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,2.0,0.0,,2.0,,,,,50.93,50.93
2020-03-20,Colombia,3.0,1.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,2.0,0.0,,2.0,,,,,50.93,50.93
2020-03-21,Colombia,3.0,1.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,2.0,0.0,,2.0,,,,,50.93,50.93
2020-03-22,Colombia,3.0,1.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,2.0,0.0,,2.0,,,,,50.93,50.93
2020-03-23,Colombia,3.0,1.0,2.0,0.0,2.0,0.0,3.0,3.0,0.0,2.0,0.0,,2.0,,,,,53.7,53.7
2020-03-24,Colombia,3.0,1.0,2.0,0.0,2.0,0.0,3.0,3.0,0.0,2.0,0.0,,2.0,,,,,53.7,53.7
2020-03-25,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,0.0,,2.0,,,,,87.96,87.96
2020-03-26,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,,2.0,,,,,87.96,87.96
2020-03-27,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,,2.0,17000000000.0,,,,87.96,87.96
2020-03-28,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,,2.0,,,,,87.96,87.96
2020-03-29,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,,2.0,,,,,87.96,87.96
2020-03-30,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,,2.0,,,,,87.96,87.96
2020-03-31,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,,2.0,,,,,87.96,87.96
2020-04-01,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,,2.0,,,,,87.96,87.96
2020-04-02,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,,2.0,,,,,87.96,87.96
2020-04-03,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,,2.0,,,,,87.96,87.96
2020-04-04,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,,2.0,7429659624.0,,,,87.96,87.96
2020-04-05,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,,2.0,,,,,87.96,87.96
2020-04-06,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,,2.0,,,,,87.96,87.96
2020-04-07,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,,,,,87.96,87.96
2020-04-08,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,,,,,87.96,87.96
2020-04-09,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,,,,,87.96,87.96
